,Category of dataset,dataset,relation,Configuration_Num,y_true,y_pred,Sc1,Sc2,execution_time,F1_score,recall,precision
9739,ChEMBL,assays_both_0_1_ac4_ev,View-Unionable,23.0,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['assay_id', 'doc_id', 'description', 'assay_type', 'assay_test_type', 'assay_category', 'assay_organism', 'assay_tax_id', 'assay_strain', 'assay_tissue', 'assay_cell_type', 'assay_subcellular_fraction']","['assays_ASSI', 'assays_CHI', 'assays_TISI', 'assays_Ti', 'assays_BAFO', 'assays_RELATY', 'assays_CONSC', 'assays_CURAB', 'assays_CEI', 'assays_SI']",,0.0,0.0,0.0
9741,ChEMBL,assays_both_0_30_ac2_av,View-Unionable,23.0,"[1, 1, 1, 0, 0, 0, 0, 1, 0, 1, 0, 0, 1]","[0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1]","['assay_id', 'assay_test_type', 'chembl_id', 'assay_strain', 'assay_cell_type', 'doc_id', 'description', 'assay_type', 'assay_category', 'assay_organism', 'assay_tax_id', 'assay_tissue', 'assay_subcellular_fraction', 'tid']","['CHEI', 'ASSI', 'DOI', 'TII', 'BFO', 'RELATT', 'CONFSCO', 'ASTETY', 'CUB', 'ASCETY', 'CI', 'SI', 'ASSTR']",,0.44,0.33,0.67
9749,ChEMBL,assays_both_0_50_ac2_av,View-Unionable,23.0,"[1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 0, 0, 1, 1, 0]","[0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 1, 0]","['assay_id', 'bao_format', 'doc_id', 'cell_id', 'chembl_id', 'assay_type', 'tissue_id', 'assay_tax_id', 'assay_cell_type', 'assay_tissue', 'src_assay_id', 'description', 'assay_test_type', 'assay_category', 'assay_organism', 'assay_strain', 'assay_subcellular_fraction']","['CHEI', 'ASI', 'DI', 'ASTIS', 'TISI', 'ASTI', 'Ti', 'BFO', 'ASSTY', 'CONFISC', 'RELATY', 'CURAB', 'ASCT', 'CEI', 'SRI']",,0.57,0.4,1.0
9757,ChEMBL,assays_both_0_30_ac4_ev,View-Unionable,23.0,"[1, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['assay_id', 'confidence_score', 'variant_id', 'tissue_id', 'relationship_type', 'curated_by', 'doc_id', 'description', 'assay_type', 'assay_test_type', 'assay_category', 'assay_organism', 'assay_tax_id', 'assay_strain']","['assays_ASSI', 'assays_CHEI', 'assays_ASSTIS', 'assays_TISI', 'assays_Ti', 'assays_BFO', 'assays_CONSC', 'assays_RELATIT', 'assays_CURAB', 'assays_CEI', 'assays_ASSCET', 'assays_SI', 'assays_ASSSUBCELFR']",,0.0,0.0,0.0
9764,ChEMBL,assays_both_0_70_ac4_ev,View-Unionable,23.0,"[0, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 0, 1, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]","['assay_id', 'assay_organism', 'assay_category', 'tissue_id', 'assay_tax_id', 'assay_test_type', 'assay_strain', 'src_id', 'src_assay_id', 'doc_id', 'relationship_type', 'tid', 'assay_cell_type', 'confidence_score', 'assay_tissue', 'assay_type', 'description', 'assay_subcellular_fraction', 'curated_by']","['assays_CHEI', 'assays_ASI', 'assays_DOI', 'assays_ASSTIS', 'assays_TII', 'assays_ASSTI', 'assays_ASSORG', 'assays_Ti', 'assays_BFO', 'assays_CONFISC', 'assay_type', 'assays_RELT', 'assays_ASSCT', 'assays_ASTT', 'assays_CI', 'assays_ASST', 'assays_SRI']",,0.13,0.07,1.0
9769,ChEMBL,assays_both_0_50_ec_av,View-Unionable,23.0,"[1, 0, 1, 0, 1, 1, 1, 0, 1, 1, 1, 0, 1, 1]","[1, 0, 1, 0, 1, 1, 1, 0, 1, 1, 1, 0, 1, 1]","['assay_id', 'assay_tax_id', 'assay_test_type', 'relationship_type', 'assay_category', 'doc_id', 'assay_strain', 'tid', 'assay_type', 'assay_organism', 'assay_cell_type', 'description', 'assay_tissue', 'assay_subcellular_fraction', 'confidence_score', 'curated_by', 'src_id']","['assay_id', 'chembl_id', 'doc_id', 'tissue_id', 'assay_organism', 'assay_tax_id', 'tid', 'bao_format', 'relationship_type', 'assay_type', 'assay_test_type', 'cell_id', 'assay_cell_type', 'assay_strain']",,1.0,1.0,1.0
9797,ChEMBL,assays_both_0_50_ac1_ev,View-Unionable,23.0,"[1, 1, 1, 1, 1, 0, 1, 1, 1, 0, 1, 1, 0, 0]","[0, 1, 0, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0]","['assay_id', 'assay_organism', 'chembl_id', 'curated_by', 'assay_tissue', 'description', 'assay_category', 'relationship_type', 'assay_tax_id', 'doc_id', 'tid', 'assay_type', 'assay_test_type', 'assay_strain', 'assay_cell_type', 'assay_subcellular_fraction', 'confidence_score']","['assays_chembl_id', 'assays_assay_id', 'assays_description', 'assays_doc_id', 'assays_assay_tissue', 'assays_tissue_id', 'assays_assay_tax_id', 'assays_assay_organism', 'assays_tid', 'assays_bao_format', 'assays_relationship_type', 'assays_curated_by', 'assays_cell_id', 'assays_src_id']",,0.71,0.6,0.86
9803,ChEMBL,assays_both_0_50_ac3_ev,View-Unionable,23.0,"[1, 1, 0, 1, 1, 1, 1, 1, 0, 1, 1, 0, 0, 0, 1]","[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['assay_id', 'assay_organism', 'tid', 'chembl_id', 'variant_id', 'src_id', 'bao_format', 'assay_type', 'assay_tax_id', 'relationship_type', 'curated_by', 'doc_id', 'description', 'assay_test_type', 'assay_category', 'assay_strain', 'assay_tissue']","['chmbl_d', 'ss_d', 'tss_d', 'ss_tx_d', 'ss_rgnsm', 'td', 'b_frmt', 'rltnshp_tp', 'cnfdnc_scr', 'ss_tp', 'crtd_b', 'ss_cll_tp', 'cll_d', 'ss_sbclllr_frctn', 'src_d']",0 days 00:01:17.238089,0.18,0.1,1.0
9815,ChEMBL,assays_both_0_70_ac1_av,View-Unionable,23.0,"[1, 1, 1, 1, 0, 0, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 0]","[0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 0]","['assay_id', 'assay_test_type', 'src_id', 'confidence_score', 'cell_id', 'assay_cell_type', 'assay_tissue', 'chembl_id', 'variant_id', 'tid', 'tissue_id', 'assay_strain', 'assay_category', 'src_assay_id', 'relationship_type', 'bao_format', 'doc_id', 'description', 'assay_type']","['assays_chembl_id', 'assays_assay_id', 'assays_tissue_id', 'assays_assay_tissue', 'assays_assay_organism', 'assays_assay_tax_id', 'assays_tid', 'assays_bao_format', 'assays_confidence_score', 'assays_relationship_type', 'assays_curated_by', 'assays_assay_test_type', 'assays_cell_id', 'assays_assay_cell_type', 'assays_src_id', 'assays_assay_strain', 'assays_assay_subcellular_fraction']",,0.76,0.62,1.0
9820,ChEMBL,assays_both_0_30_ac5_av,View-Unionable,23.0,"[0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['assay_id', 'assay_strain', 'variant_id', 'assay_tissue', 'tid', 'src_assay_id', 'doc_id', 'description', 'assay_type', 'assay_test_type', 'assay_category', 'assay_organism', 'assay_tax_id', 'assay_cell_type']","['assays_chmbl_d', 'assays_ss_d', 'assays_tss_d', 'assays_ss_tss', 'assays_td', 'assays_b_frmt', 'assays_cnfdnc_scr', 'assays_rltnshp_tp', 'assays_crtd_b', 'assays_cll_d', 'assays_src_d', 'assays_ss_strn', 'assays_ss_sbclllr_frctn']",,0.0,0.0,0.0
9823,ChEMBL,assays_both_0_50_ac5_ev,View-Unionable,23.0,"[1, 0, 1, 1, 0, 0, 1, 1, 1, 0, 0, 0, 1, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['assay_id', 'confidence_score', 'variant_id', 'assay_category', 'tissue_id', 'assay_subcellular_fraction', 'assay_test_type', 'assay_organism', 'src_assay_id', 'src_id', 'relationship_type', 'doc_id', 'description', 'assay_type', 'assay_tax_id', 'assay_strain', 'assay_tissue']","['assays_ss_d', 'assays_chmbl_d', 'assays_tss_d', 'assays_ss_rgnsm', 'assays_td', 'assays_b_frmt', 'assays_cnfdnc_scr', 'assays_rltnshp_tp', 'assays_ss_tst_tp', 'assays_crtd_b', 'assays_cll_d', 'assays_ss_cll_tp', 'assays_ss_sbclllr_frctn', 'assays_src_d']",,0.0,0.0,0.0
9843,ChEMBL,assays_both_0_1_ac5_av,View-Unionable,23.0,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['assay_id', 'doc_id', 'description', 'assay_type', 'assay_test_type', 'assay_category', 'assay_organism', 'assay_tax_id', 'assay_strain', 'assay_tissue', 'assay_cell_type', 'assay_subcellular_fraction']","['assays_chmbl_d', 'assays_ss_d', 'assays_tss_d', 'assays_td', 'assays_b_frmt', 'assays_cnfdnc_scr', 'assays_rltnshp_tp', 'assays_crtd_b', 'assays_cll_d', 'assays_src_d']",,0.0,0.0,0.0
9844,ChEMBL,assays_both_0_30_ec_av,View-Unionable,23.0,"[1, 1, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 1]","[1, 1, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 1]","['assay_id', 'assay_strain', 'assay_test_type', 'curated_by', 'assay_subcellular_fraction', 'chembl_id', 'doc_id', 'description', 'assay_type', 'assay_category', 'assay_organism', 'assay_tax_id', 'assay_tissue', 'assay_cell_type']","['chembl_id', 'assay_id', 'tissue_id', 'tid', 'bao_format', 'confidence_score', 'assay_test_type', 'relationship_type', 'curated_by', 'cell_id', 'assay_strain', 'src_id', 'assay_subcellular_fraction']",,1.0,1.0,1.0
9855,ChEMBL,assays_both_0_70_ac2_av,View-Unionable,23.0,"[1, 1, 1, 0, 1, 1, 1, 1, 0, 1, 0, 1, 1, 1, 1, 1, 1]","[1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 1]","['assay_id', 'assay_strain', 'doc_id', 'src_assay_id', 'assay_subcellular_fraction', 'chembl_id', 'assay_category', 'relationship_type', 'curated_by', 'src_id', 'assay_cell_type', 'tid', 'assay_organism', 'assay_tax_id', 'assay_tissue', 'cell_id', 'description', 'assay_type', 'assay_test_type']","['ASI', 'CHEI', 'DOI', 'TII', 'ASTI', 'ASSTAI', 'ASORGA', 'T', 'BFO', 'RELATT', 'CONFSCO', 'CUB', 'ASSCET', 'CI', 'SI', 'ASSSUBFRA', 'ASSSTR']",,0.6,0.43,1.0
9857,ChEMBL,assays_both_0_70_ac3_av,View-Unionable,23.0,"[1, 1, 1, 1, 1, 0, 0, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1]","[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['assay_id', 'tissue_id', 'bao_format', 'variant_id', 'relationship_type', 'curated_by', 'assay_strain', 'assay_cell_type', 'cell_id', 'src_id', 'assay_tissue', 'tid', 'assay_test_type', 'doc_id', 'assay_subcellular_fraction', 'chembl_id', 'description', 'assay_type', 'assay_category']","['chmbl_d', 'ss_d', 'dc_d', 'ss_tss', 'tss_d', 'ss_rgnsm', 'ss_tx_d', 'td', 'b_frmt', 'cnfdnc_scr', 'rltnshp_tp', 'crtd_b', 'ss_tst_tp', 'ss_cll_tp', 'cll_d', 'ss_sbclllr_frctn', 'src_d', 'ss_strn']",,0.12,0.07,1.0
9865,ChEMBL,assays_both_0_30_ac4_av,View-Unionable,23.0,"[0, 1, 0, 1, 0, 1, 0, 0, 0, 1, 0, 1, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['assay_id', 'variant_id', 'src_id', 'assay_cell_type', 'bao_format', 'tissue_id', 'doc_id', 'description', 'assay_type', 'assay_test_type', 'assay_category', 'assay_organism', 'assay_tax_id', 'assay_strain']","['assays_CHEI', 'assays_ASI', 'assays_ASSTIS', 'assays_TII', 'assays_T', 'assays_BFO', 'assays_RELT', 'assays_CONFISC', 'assays_CURAB', 'assays_ASSCTY', 'assays_CI', 'assays_SRI', 'assays_ASSUBFR']",,0.0,0.0,0.0
9872,ChEMBL,assays_both_0_1_ac2_ev,View-Unionable,23.0,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 1, 0, 0, 0, 0, 0, 0, 0, 0]","['assay_id', 'doc_id', 'description', 'assay_type', 'assay_test_type', 'assay_category', 'assay_organism', 'assay_tax_id', 'assay_strain', 'assay_tissue', 'assay_cell_type', 'assay_subcellular_fraction']","['CHEI', 'ASI', 'TII', 'Ti', 'BFOR', 'RELATIT', 'CONSCO', 'CURAB', 'CI', 'SI']",,1.0,1.0,1.0
9889,ChEMBL,assays_both_0_30_ac3_av,View-Unionable,23.0,"[0, 1, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['assay_id', 'assay_category', 'assay_cell_type', 'src_assay_id', 'curated_by', 'cell_id', 'doc_id', 'description', 'assay_type', 'assay_test_type', 'assay_organism', 'assay_tax_id', 'assay_strain', 'assay_tissue']","['chmbl_d', 'ss_d', 'tss_d', 'td', 'b_frmt', 'rltnshp_tp', 'cnfdnc_scr', 'crtd_b', 'ss_cll_tp', 'cll_d', 'ss_sbclllr_frctn', 'src_d']",,0.0,0.0,0.0
9893,ChEMBL,assays_both_0_70_ac5_av,View-Unionable,23.0,"[1, 0, 1, 1, 1, 1, 1, 0, 1, 0, 1, 0, 1, 1, 1, 1, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['assay_id', 'src_id', 'assay_cell_type', 'confidence_score', 'assay_organism', 'assay_test_type', 'assay_category', 'assay_tax_id', 'tissue_id', 'cell_id', 'description', 'assay_tissue', 'variant_id', 'src_assay_id', 'assay_subcellular_fraction', 'bao_format', 'doc_id', 'assay_type', 'assay_strain']","['assays_ss_d', 'assays_chmbl_d', 'assays_dscrptn', 'assays_ss_tss', 'assays_tss_d', 'assays_ss_tx_d', 'assays_ss_rgnsm', 'assays_td', 'assays_b_frmt', 'assays_rltnshp_tp', 'assays_cnfdnc_scr', 'assays_crtd_b', 'assays_ss_tst_tp', 'assays_cll_d', 'assays_ss_cll_tp', 'assays_ss_sbclllr_frctn', 'assays_src_d']",0 days 00:01:55.840092,0.0,0.0,0.0
9912,ChEMBL,assays_both_0_1_ac4_av,View-Unionable,23.0,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['assay_id', 'doc_id', 'description', 'assay_type', 'assay_test_type', 'assay_category', 'assay_organism', 'assay_tax_id', 'assay_strain', 'assay_tissue', 'assay_cell_type', 'assay_subcellular_fraction']","['assays_ASI', 'assays_CHEI', 'assays_TII', 'assays_Ti', 'assays_BFOR', 'assays_RELATT', 'assays_CONFSCO', 'assays_CURAB', 'assays_CI', 'assays_SRI']",,0.0,0.0,0.0
9927,ChEMBL,assays_both_0_1_ac1_ev,View-Unionable,23.0,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 0, 1, 1, 0, 0, 0, 0, 0, 0]","['assay_id', 'doc_id', 'description', 'assay_type', 'assay_test_type', 'assay_category', 'assay_organism', 'assay_tax_id', 'assay_strain', 'assay_tissue', 'assay_cell_type', 'assay_subcellular_fraction']","['assays_assay_id', 'assays_chembl_id', 'assays_tissue_id', 'assays_tid', 'assays_bao_format', 'assays_relationship_type', 'assays_confidence_score', 'assays_curated_by', 'assays_cell_id', 'assays_src_id']",0 days 00:01:21.934617,0.5,1.0,0.33
9937,ChEMBL,assays_both_0_70_ac3_ev,View-Unionable,23.0,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 1]","[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['assay_id', 'assay_organism', 'bao_format', 'tissue_id', 'variant_id', 'confidence_score', 'assay_tissue', 'chembl_id', 'assay_category', 'curated_by', 'assay_test_type', 'doc_id', 'src_assay_id', 'relationship_type', 'tid', 'src_id', 'description', 'assay_type', 'assay_tax_id']","['chmbl_d', 'ss_d', 'dc_d', 'ss_tss', 'tss_d', 'ss_rgnsm', 'td', 'b_frmt', 'cnfdnc_scr', 'rltnshp_tp', 'crtd_b', 'ss_tst_tp', 'cll_d', 'ss_cll_tp', 'ss_strn', 'ss_sbclllr_frctn', 'src_d']",,0.14,0.08,1.0
9942,ChEMBL,assays_both_0_30_ac5_ev,View-Unionable,23.0,"[0, 1, 0, 0, 0, 1, 0, 1, 1, 0, 0, 1, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['assay_id', 'curated_by', 'assay_type', 'assay_strain', 'src_id', 'relationship_type', 'doc_id', 'description', 'assay_test_type', 'assay_category', 'assay_organism', 'assay_tax_id', 'assay_tissue', 'assay_cell_type']","['assays_chmbl_d', 'assays_ss_d', 'assays_tss_d', 'assays_td', 'assays_b_frmt', 'assays_ss_tp', 'assays_cnfdnc_scr', 'assays_crtd_b', 'assays_rltnshp_tp', 'assays_cll_d', 'assays_ss_sbclllr_frctn', 'assays_src_d', 'assays_ss_strn']",,0.0,0.0,0.0
9949,ChEMBL,assays_both_0_70_ac2_ev,View-Unionable,23.0,"[1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 1, 0, 0, 1, 1, 1, 1]","[0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['assay_id', 'assay_organism', 'tid', 'assay_category', 'assay_tissue', 'src_id', 'assay_type', 'tissue_id', 'variant_id', 'cell_id', 'chembl_id', 'assay_tax_id', 'src_assay_id', 'doc_id', 'assay_strain', 'assay_cell_type', 'description', 'assay_test_type', 'assay_subcellular_fraction']","['CHI', 'ASI', 'DOI', 'ASSTI', 'TII', 'ASOR', 'ASTI', 'Ti', 'BAFOR', 'CONFISCO', 'ASSTY', 'CURAB', 'RELATTY', 'ASSCTY', 'CI', 'SI', 'ASST']",,0.38,0.23,1.0
9964,ChEMBL,assays_both_0_30_ac1_av,View-Unionable,23.0,"[1, 0, 1, 0, 0, 0, 0, 0, 1, 1, 0, 0]","[1, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0]","['assay_id', 'cell_id', 'curated_by', 'assay_category', 'variant_id', 'assay_tissue', 'doc_id', 'description', 'assay_type', 'assay_test_type', 'assay_organism', 'assay_tax_id', 'assay_strain', 'assay_cell_type']","['assays_assay_id', 'assays_chembl_id', 'assays_assay_tissue', 'assays_tissue_id', 'assays_tid', 'assays_bao_format', 'assays_confidence_score', 'assays_relationship_type', 'assays_curated_by', 'assays_cell_id', 'assays_src_id', 'assays_assay_subcellular_fraction']",0 days 00:01:37.968685,0.5,0.5,0.5
9987,ChEMBL,assays_both_0_1_ec_av,View-Unionable,23.0,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 1, 0, 0, 0, 0, 0, 0, 0, 0]","['assay_id', 'doc_id', 'description', 'assay_type', 'assay_test_type', 'assay_category', 'assay_organism', 'assay_tax_id', 'assay_strain', 'assay_tissue', 'assay_cell_type', 'assay_subcellular_fraction']","['chembl_id', 'assay_id', 'tissue_id', 'tid', 'bao_format', 'confidence_score', 'relationship_type', 'curated_by', 'cell_id', 'src_id']",,1.0,1.0,1.0
9996,ChEMBL,assays_both_0_1_ac2_av,View-Unionable,23.0,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 1, 0, 0, 0, 0, 0, 0, 0, 0]","['assay_id', 'doc_id', 'description', 'assay_type', 'assay_test_type', 'assay_category', 'assay_organism', 'assay_tax_id', 'assay_strain', 'assay_tissue', 'assay_cell_type', 'assay_subcellular_fraction']","['CHEI', 'ASI', 'TII', 'T', 'BAFOR', 'RELT', 'CONFSC', 'CUB', 'CI', 'SRI']",,1.0,1.0,1.0
10003,ChEMBL,assays_both_0_50_ac4_av,View-Unionable,23.0,"[1, 0, 1, 0, 1, 1, 0, 1, 1, 1, 0, 0, 1, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]","['assay_id', 'curated_by', 'assay_organism', 'variant_id', 'assay_strain', 'doc_id', 'assay_category', 'assay_test_type', 'assay_subcellular_fraction', 'tid', 'assay_type', 'description', 'assay_tax_id', 'assay_tissue', 'assay_cell_type', 'relationship_type', 'confidence_score']","['assays_ASSI', 'assays_CHEI', 'assays_DI', 'assays_TII', 'assays_ASORGA', 'assays_T', 'assays_BAFO', 'assays_AST', 'assays_CURB', 'assays_ASSTTY', 'assays_CI', 'assays_SRI', 'assays_ASSSTR', 'assays_ASSUBCELFRA']",,0.2,0.11,1.0
10005,ChEMBL,assays_both_0_1_ac5_ev,View-Unionable,23.0,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['assay_id', 'doc_id', 'description', 'assay_type', 'assay_test_type', 'assay_category', 'assay_organism', 'assay_tax_id', 'assay_strain', 'assay_tissue', 'assay_cell_type', 'assay_subcellular_fraction']","['assays_ss_d', 'assays_chmbl_d', 'assays_tss_d', 'assays_td', 'assays_b_frmt', 'assays_cnfdnc_scr', 'assays_rltnshp_tp', 'assays_crtd_b', 'assays_cll_d', 'assays_src_d']",0 days 00:01:57.141357,0.0,0.0,0.0
10019,ChEMBL,assays_both_0_50_ac3_ev,View-Unionable,24.0,"[1, 1, 0, 1, 1, 1, 1, 0, 1, 1, 1, 0, 0, 0, 1]","[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['assay_id', 'assay_organism', 'tid', 'chembl_id', 'variant_id', 'src_id', 'bao_format', 'assay_type', 'assay_tax_id', 'relationship_type', 'curated_by', 'doc_id', 'description', 'assay_test_type', 'assay_category', 'assay_strain', 'assay_tissue']","['chmbl_d', 'ss_d', 'tss_d', 'ss_tx_d', 'ss_rgnsm', 'td', 'b_frmt', 'cnfdnc_scr', 'ss_tp', 'rltnshp_tp', 'crtd_b', 'ss_cll_tp', 'cll_d', 'ss_sbclllr_frctn', 'src_d']",,0.18,0.1,1.0
10023,ChEMBL,assays_both_0_70_ac5_av,View-Unionable,24.0,"[0, 1, 1, 1, 1, 1, 1, 0, 1, 0, 1, 0, 1, 1, 1, 1, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['assay_id', 'src_id', 'assay_cell_type', 'confidence_score', 'assay_organism', 'assay_test_type', 'assay_category', 'assay_tax_id', 'tissue_id', 'cell_id', 'description', 'assay_tissue', 'variant_id', 'src_assay_id', 'assay_subcellular_fraction', 'bao_format', 'doc_id', 'assay_type', 'assay_strain']","['assays_chmbl_d', 'assays_ss_d', 'assays_dscrptn', 'assays_ss_tss', 'assays_tss_d', 'assays_ss_rgnsm', 'assays_ss_tx_d', 'assays_td', 'assays_b_frmt', 'assays_rltnshp_tp', 'assays_cnfdnc_scr', 'assays_crtd_b', 'assays_cll_d', 'assays_ss_tst_tp', 'assays_ss_cll_tp', 'assays_src_d', 'assays_ss_sbclllr_frctn']",,0.0,0.0,0.0
10030,ChEMBL,assays_both_0_50_ac1_ev,View-Unionable,24.0,"[1, 1, 1, 1, 0, 1, 1, 1, 1, 0, 1, 1, 0, 0]","[0, 1, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0]","['assay_id', 'assay_organism', 'chembl_id', 'curated_by', 'assay_tissue', 'description', 'assay_category', 'relationship_type', 'assay_tax_id', 'doc_id', 'tid', 'assay_type', 'assay_test_type', 'assay_strain', 'assay_cell_type', 'assay_subcellular_fraction', 'confidence_score']","['assays_chembl_id', 'assays_assay_id', 'assays_description', 'assays_doc_id', 'assays_tissue_id', 'assays_assay_tissue', 'assays_assay_tax_id', 'assays_assay_organism', 'assays_tid', 'assays_bao_format', 'assays_relationship_type', 'assays_curated_by', 'assays_cell_id', 'assays_src_id']",,0.53,0.4,0.8
10042,ChEMBL,assays_both_0_1_ac5_av,View-Unionable,24.0,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['assay_id', 'doc_id', 'description', 'assay_type', 'assay_test_type', 'assay_category', 'assay_organism', 'assay_tax_id', 'assay_strain', 'assay_tissue', 'assay_cell_type', 'assay_subcellular_fraction']","['assays_chmbl_d', 'assays_ss_d', 'assays_tss_d', 'assays_td', 'assays_b_frmt', 'assays_cnfdnc_scr', 'assays_rltnshp_tp', 'assays_crtd_b', 'assays_cll_d', 'assays_src_d']",,0.0,0.0,0.0
10054,ChEMBL,assays_both_0_50_ec_ev,View-Unionable,24.0,"[0, 1, 1, 1, 1, 1, 0, 1, 0, 1, 1, 1, 0, 1]","[0, 1, 0, 1, 1, 1, 0, 1, 0, 1, 1, 1, 0, 1]","['assay_id', 'doc_id', 'confidence_score', 'assay_strain', 'cell_id', 'assay_category', 'curated_by', 'tissue_id', 'assay_cell_type', 'assay_tissue', 'assay_tax_id', 'description', 'assay_type', 'assay_test_type', 'assay_organism', 'assay_subcellular_fraction', 'tid']","['chembl_id', 'assay_id', 'doc_id', 'assay_tissue', 'tissue_id', 'assay_tax_id', 'bao_format', 'confidence_score', 'relationship_type', 'curated_by', 'cell_id', 'assay_cell_type', 'src_id', 'assay_strain']",,0.95,0.9,1.0
10063,ChEMBL,assays_both_0_1_ac4_av,View-Unionable,24.0,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['assay_id', 'doc_id', 'description', 'assay_type', 'assay_test_type', 'assay_category', 'assay_organism', 'assay_tax_id', 'assay_strain', 'assay_tissue', 'assay_cell_type', 'assay_subcellular_fraction']","['assays_CHEI', 'assays_ASI', 'assays_TII', 'assays_Ti', 'assays_BFOR', 'assays_CONFSCO', 'assays_RELATT', 'assays_CURAB', 'assays_CI', 'assays_SRI']",0 days 00:08:34.484176,0.0,0.0,0.0
10064,ChEMBL,assays_both_0_30_ec_av,View-Unionable,24.0,"[1, 1, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0, 1]","[1, 1, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0, 1]","['assay_id', 'assay_strain', 'assay_test_type', 'curated_by', 'assay_subcellular_fraction', 'chembl_id', 'doc_id', 'description', 'assay_type', 'assay_category', 'assay_organism', 'assay_tax_id', 'assay_tissue', 'assay_cell_type']","['chembl_id', 'assay_id', 'tissue_id', 'tid', 'bao_format', 'relationship_type', 'confidence_score', 'assay_test_type', 'cell_id', 'curated_by', 'assay_strain', 'src_id', 'assay_subcellular_fraction']",,1.0,1.0,1.0
