,Category of dataset,dataset,relation,Configuration_Num,y_true,y_pred,Sc1,Sc2,F1 cross-domain,Recall cross-domain,Precision cross-domain
13466,ChEMBL,assays_both_0_70_ac3_ev,View-Unionable,30,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 1, 0]","[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['assay_id', 'assay_organism', 'bao_format', 'tissue_id', 'variant_id', 'confidence_score', 'assay_tissue', 'chembl_id', 'assay_category', 'curated_by', 'assay_test_type', 'doc_id', 'src_assay_id', 'relationship_type', 'tid', 'src_id', 'description', 'assay_type', 'assay_tax_id']","['ss_d', 'chmbl_d', 'dc_d', 'ss_tss', 'tss_d', 'ss_rgnsm', 'td', 'b_frmt', 'cnfdnc_scr', 'rltnshp_tp', 'ss_tst_tp', 'crtd_b', 'cll_d', 'ss_cll_tp', 'ss_sbclllr_frctn', 'src_d', 'ss_strn']",0.5714285714285714,0.46153846153846156,0.75
13467,ChEMBL,assays_both_0_70_ac1_av,View-Unionable,30,"[1, 1, 1, 1, 0, 0, 1, 1, 1, 1, 0, 1, 1, 1, 0, 1, 1]","[0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 1, 1]","['assay_id', 'assay_test_type', 'src_id', 'confidence_score', 'cell_id', 'assay_cell_type', 'assay_tissue', 'chembl_id', 'variant_id', 'tid', 'tissue_id', 'assay_strain', 'assay_category', 'src_assay_id', 'relationship_type', 'bao_format', 'doc_id', 'description', 'assay_type']","['assays_chembl_id', 'assays_assay_id', 'assays_assay_tissue', 'assays_tissue_id', 'assays_assay_organism', 'assays_assay_tax_id', 'assays_tid', 'assays_bao_format', 'assays_relationship_type', 'assays_confidence_score', 'assays_curated_by', 'assays_assay_test_type', 'assays_assay_cell_type', 'assays_cell_id', 'assays_assay_subcellular_fraction', 'assays_assay_strain', 'assays_src_id']",0.47058823529411764,0.3076923076923077,1.0
13474,ChEMBL,assays_both_0_30_ac5_ev,View-Unionable,31,"[0, 1, 0, 0, 0, 1, 0, 1, 1, 0, 1, 0, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['assay_id', 'curated_by', 'assay_type', 'assay_strain', 'src_id', 'relationship_type', 'doc_id', 'description', 'assay_test_type', 'assay_category', 'assay_organism', 'assay_tax_id', 'assay_tissue', 'assay_cell_type']","['assays_chmbl_d', 'assays_ss_d', 'assays_tss_d', 'assays_td', 'assays_b_frmt', 'assays_rltnshp_tp', 'assays_cnfdnc_scr', 'assays_ss_tp', 'assays_crtd_b', 'assays_cll_d', 'assays_src_d', 'assays_ss_sbclllr_frctn', 'assays_ss_strn']",0.25,0.16666666666666666,0.5
13475,ChEMBL,assays_both_0_70_ac4_ev,View-Unionable,31,"[0, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 0, 1, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]","['assay_id', 'assay_organism', 'assay_category', 'tissue_id', 'assay_tax_id', 'assay_test_type', 'assay_strain', 'src_id', 'src_assay_id', 'doc_id', 'relationship_type', 'tid', 'assay_cell_type', 'confidence_score', 'assay_tissue', 'assay_type', 'description', 'assay_subcellular_fraction', 'curated_by']","['assays_CHEI', 'assays_ASI', 'assays_DOI', 'assays_ASSTIS', 'assays_TII', 'assays_ASSTI', 'assays_ASSORG', 'assays_Ti', 'assays_BFO', 'assays_CONFISC', 'assays_RELT', 'assay_type', 'assays_ASTT', 'assays_ASSCT', 'assays_CI', 'assays_ASST', 'assays_SRI']",0.5,0.35714285714285715,0.8333333333333334
13478,ChEMBL,assays_both_0_70_ac3_ev,View-Unionable,31,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 1, 0, 0]","[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['assay_id', 'assay_organism', 'bao_format', 'tissue_id', 'variant_id', 'confidence_score', 'assay_tissue', 'chembl_id', 'assay_category', 'curated_by', 'assay_test_type', 'doc_id', 'src_assay_id', 'relationship_type', 'tid', 'src_id', 'description', 'assay_type', 'assay_tax_id']","['ss_d', 'chmbl_d', 'dc_d', 'ss_tss', 'tss_d', 'ss_rgnsm', 'td', 'b_frmt', 'cnfdnc_scr', 'rltnshp_tp', 'crtd_b', 'ss_tst_tp', 'cll_d', 'ss_cll_tp', 'src_d', 'ss_sbclllr_frctn', 'ss_strn']",0.5555555555555556,0.38461538461538464,1.0
13508,ChEMBL,assays_both_0_70_ac1_ev,View-Unionable,31,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 1, 1, 0, 1, 0]","[1, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 1, 0, 1, 1]","['assay_id', 'assay_organism', 'tissue_id', 'chembl_id', 'description', 'assay_test_type', 'doc_id', 'assay_tissue', 'tid', 'variant_id', 'assay_category', 'bao_format', 'src_assay_id', 'curated_by', 'assay_subcellular_fraction', 'assay_tax_id', 'assay_type', 'assay_strain', 'assay_cell_type']","['assays_assay_id', 'assays_chembl_id', 'assays_description', 'assays_doc_id', 'assays_assay_tissue', 'assays_tissue_id', 'assays_assay_tax_id', 'assays_assay_organism', 'assays_tid', 'assays_bao_format', 'assays_relationship_type', 'assays_confidence_score', 'assays_curated_by', 'assays_assay_test_type', 'assays_cell_id', 'assays_assay_subcellular_fraction', 'assays_src_id']",0.35294117647058826,0.23076923076923078,0.75
13511,ChEMBL,assays_both_0_50_ac1_ev,View-Unionable,31,"[1, 1, 1, 1, 1, 0, 1, 1, 1, 0, 1, 1, 0, 0]","[1, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0]","['assay_id', 'assay_organism', 'chembl_id', 'curated_by', 'assay_tissue', 'description', 'assay_category', 'relationship_type', 'assay_tax_id', 'doc_id', 'tid', 'assay_type', 'assay_test_type', 'assay_strain', 'assay_cell_type', 'assay_subcellular_fraction', 'confidence_score']","['assays_assay_id', 'assays_chembl_id', 'assays_description', 'assays_doc_id', 'assays_assay_tissue', 'assays_tissue_id', 'assays_assay_organism', 'assays_assay_tax_id', 'assays_tid', 'assays_bao_format', 'assays_relationship_type', 'assays_curated_by', 'assays_cell_id', 'assays_src_id']",0.7,0.7,0.7
13516,ChEMBL,assays_both_0_70_ec_av,View-Unionable,31,"[1, 1, 1, 1, 0, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 0, 1]","[1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 0, 1]","['assay_id', 'chembl_id', 'assay_tissue', 'tid', 'assay_category', 'description', 'relationship_type', 'assay_tax_id', 'assay_cell_type', 'curated_by', 'assay_strain', 'confidence_score', 'src_assay_id', 'assay_type', 'assay_organism', 'cell_id', 'doc_id', 'assay_test_type', 'assay_subcellular_fraction']","['chembl_id', 'assay_id', 'description', 'assay_tissue', 'tissue_id', 'assay_organism', 'assay_tax_id', 'tid', 'bao_format', 'relationship_type', 'confidence_score', 'assay_type', 'curated_by', 'assay_cell_type', 'cell_id', 'src_id', 'assay_strain']",0.9333333333333333,1.0,0.875
13538,ChEMBL,assays_both_0_70_ac2_ev,View-Unionable,31,"[1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 1, 0, 0, 1, 1, 1, 1]","[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['assay_id', 'assay_organism', 'tid', 'assay_category', 'assay_tissue', 'src_id', 'assay_type', 'tissue_id', 'variant_id', 'cell_id', 'chembl_id', 'assay_tax_id', 'src_assay_id', 'doc_id', 'assay_strain', 'assay_cell_type', 'description', 'assay_test_type', 'assay_subcellular_fraction']","['CHI', 'ASI', 'DOI', 'ASSTI', 'TII', 'ASTI', 'ASOR', 'Ti', 'BAFOR', 'CONFISCO', 'ASSTY', 'RELATTY', 'CURAB', 'ASSCTY', 'CI', 'SI', 'ASST']",0.0,0.0,0.0
13542,ChEMBL,assays_both_0_30_ec_ev,View-Unionable,31,"[0, 1, 1, 0, 1, 0, 0, 1, 1, 0, 0, 0, 1]","[0, 1, 1, 0, 1, 0, 0, 1, 1, 0, 0, 0, 1]","['assay_id', 'assay_subcellular_fraction', 'assay_organism', 'description', 'relationship_type', 'assay_type', 'doc_id', 'assay_test_type', 'assay_category', 'assay_tax_id', 'assay_strain', 'assay_tissue', 'assay_cell_type', 'tid']","['chembl_id', 'assay_id', 'description', 'tissue_id', 'assay_organism', 'bao_format', 'confidence_score', 'assay_type', 'relationship_type', 'curated_by', 'cell_id', 'src_id', 'assay_subcellular_fraction']",0.9230769230769231,1.0,0.8571428571428571
13546,ChEMBL,assays_both_0_50_ec_av,View-Unionable,31,"[1, 0, 1, 0, 1, 1, 1, 0, 1, 1, 1, 1, 0, 1]","[1, 0, 0, 0, 1, 1, 1, 0, 1, 1, 1, 1, 0, 1]","['assay_id', 'assay_tax_id', 'assay_test_type', 'relationship_type', 'assay_category', 'doc_id', 'assay_strain', 'tid', 'assay_type', 'assay_organism', 'assay_cell_type', 'description', 'assay_tissue', 'assay_subcellular_fraction', 'confidence_score', 'curated_by', 'src_id']","['assay_id', 'chembl_id', 'doc_id', 'tissue_id', 'assay_organism', 'assay_tax_id', 'tid', 'bao_format', 'assay_type', 'relationship_type', 'assay_test_type', 'assay_cell_type', 'cell_id', 'assay_strain']",0.9523809523809523,1.0,0.9090909090909091
13547,ChEMBL,assays_both_0_30_ac1_av,View-Unionable,31,"[1, 0, 1, 0, 0, 0, 0, 0, 1, 1, 0, 0]","[1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0]","['assay_id', 'cell_id', 'curated_by', 'assay_category', 'variant_id', 'assay_tissue', 'doc_id', 'description', 'assay_type', 'assay_test_type', 'assay_organism', 'assay_tax_id', 'assay_strain', 'assay_cell_type']","['assays_assay_id', 'assays_chembl_id', 'assays_assay_tissue', 'assays_tissue_id', 'assays_tid', 'assays_bao_format', 'assays_confidence_score', 'assays_relationship_type', 'assays_curated_by', 'assays_cell_id', 'assays_src_id', 'assays_assay_subcellular_fraction']",0.6666666666666666,0.75,0.6
13566,ChEMBL,assays_both_0_30_ac2_ev,View-Unionable,31,"[0, 1, 0, 1, 0, 0, 0, 1, 1, 1, 0, 0, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['assay_id', 'src_id', 'assay_tax_id', 'assay_cell_type', 'relationship_type', 'curated_by', 'doc_id', 'description', 'assay_type', 'assay_test_type', 'assay_category', 'assay_organism', 'assay_strain', 'assay_tissue']","['CHI', 'ASSI', 'TII', 'ASSTI', 'T', 'BAFOR', 'CONFISC', 'RELAT', 'CUB', 'ASCT', 'CI', 'ASSUBCELFR', 'SI']",0.0,0.0,0.0
13569,ChEMBL,assays_both_0_50_ac3_av,View-Unionable,31,"[0, 1, 1, 0, 1, 1, 0, 1, 0, 1, 1, 1, 1, 1, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['assay_id', 'src_id', 'assay_test_type', 'assay_subcellular_fraction', 'cell_id', 'assay_type', 'doc_id', 'bao_format', 'curated_by', 'assay_strain', 'assay_tissue', 'description', 'assay_category', 'assay_organism', 'assay_tax_id', 'assay_cell_type', 'tid']","['chmbl_d', 'ss_d', 'dc_d', 'tss_d', 'ss_tss', 'b_frmt', 'cnfdnc_scr', 'ss_tp', 'rltnshp_tp', 'crtd_b', 'ss_tst_tp', 'cll_d', 'ss_sbclllr_frctn', 'src_d', 'ss_strn']",0.0,0.0,0.0
13574,ChEMBL,assays_both_0_1_ac1_ev,View-Unionable,31,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 0, 1, 0, 0, 0, 0, 0, 0, 0]","['assay_id', 'doc_id', 'description', 'assay_type', 'assay_test_type', 'assay_category', 'assay_organism', 'assay_tax_id', 'assay_strain', 'assay_tissue', 'assay_cell_type', 'assay_subcellular_fraction']","['assays_assay_id', 'assays_chembl_id', 'assays_tissue_id', 'assays_tid', 'assays_bao_format', 'assays_relationship_type', 'assays_confidence_score', 'assays_curated_by', 'assays_cell_id', 'assays_src_id']",0.5,1.0,0.3333333333333333
13597,ChEMBL,assays_both_0_30_ac4_av,View-Unionable,31,"[0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['assay_id', 'variant_id', 'src_id', 'assay_cell_type', 'bao_format', 'tissue_id', 'doc_id', 'description', 'assay_type', 'assay_test_type', 'assay_category', 'assay_organism', 'assay_tax_id', 'assay_strain']","['assays_CHEI', 'assays_ASI', 'assays_ASSTIS', 'assays_TII', 'assays_T', 'assays_BFO', 'assays_CONFISC', 'assays_RELT', 'assays_CURAB', 'assays_CI', 'assays_ASSCTY', 'assays_ASSUBFR', 'assays_SRI']",0.5,0.4,0.6666666666666666
13603,ChEMBL,assays_both_0_70_ac2_av,View-Unionable,31,"[1, 1, 1, 1, 0, 1, 1, 1, 0, 1, 0, 1, 1, 1, 1, 1, 1]","[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['assay_id', 'assay_strain', 'doc_id', 'src_assay_id', 'assay_subcellular_fraction', 'chembl_id', 'assay_category', 'relationship_type', 'curated_by', 'src_id', 'assay_cell_type', 'tid', 'assay_organism', 'assay_tax_id', 'assay_tissue', 'cell_id', 'description', 'assay_type', 'assay_test_type']","['CHEI', 'ASI', 'DOI', 'ASTI', 'TII', 'ASSTAI', 'ASORGA', 'T', 'BFO', 'RELATT', 'CONFSCO', 'CUB', 'ASSCET', 'CI', 'ASSSTR', 'ASSSUBFRA', 'SI']",0.5,0.35714285714285715,0.8333333333333334
13609,ChEMBL,assays_both_0_1_ec_ev,View-Unionable,31,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['assay_id', 'doc_id', 'description', 'assay_type', 'assay_test_type', 'assay_category', 'assay_organism', 'assay_tax_id', 'assay_strain', 'assay_tissue', 'assay_cell_type', 'assay_subcellular_fraction']","['assay_id', 'chembl_id', 'tissue_id', 'tid', 'bao_format', 'confidence_score', 'relationship_type', 'curated_by', 'cell_id', 'src_id']",1.0,1.0,1.0
13616,ChEMBL,assays_both_0_30_ac2_av,View-Unionable,31,"[1, 1, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0, 1]","[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['assay_id', 'assay_test_type', 'chembl_id', 'assay_strain', 'assay_cell_type', 'doc_id', 'description', 'assay_type', 'assay_category', 'assay_organism', 'assay_tax_id', 'assay_tissue', 'assay_subcellular_fraction', 'tid']","['CHEI', 'ASSI', 'DOI', 'TII', 'BFO', 'RELATT', 'CONFSCO', 'ASTETY', 'CUB', 'CI', 'ASCETY', 'SI', 'ASSTR']",0.0,0.0,0.0
13622,ChEMBL,assays_both_0_1_ac5_av,View-Unionable,31,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['assay_id', 'doc_id', 'description', 'assay_type', 'assay_test_type', 'assay_category', 'assay_organism', 'assay_tax_id', 'assay_strain', 'assay_tissue', 'assay_cell_type', 'assay_subcellular_fraction']","['assays_ss_d', 'assays_chmbl_d', 'assays_tss_d', 'assays_td', 'assays_b_frmt', 'assays_rltnshp_tp', 'assays_cnfdnc_scr', 'assays_crtd_b', 'assays_cll_d', 'assays_src_d']",0.0,0.0,0.0
13632,ChEMBL,assays_both_0_1_ac3_ev,View-Unionable,31,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['assay_id', 'doc_id', 'description', 'assay_type', 'assay_test_type', 'assay_category', 'assay_organism', 'assay_tax_id', 'assay_strain', 'assay_tissue', 'assay_cell_type', 'assay_subcellular_fraction']","['chmbl_d', 'ss_d', 'tss_d', 'td', 'b_frmt', 'rltnshp_tp', 'cnfdnc_scr', 'crtd_b', 'cll_d', 'src_d']",0.0,0.0,0.0
13640,ChEMBL,assays_both_0_50_ac2_av,View-Unionable,31,"[1, 1, 1, 1, 1, 1, 0, 1, 0, 1, 0, 0, 1, 1, 0]","[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['assay_id', 'bao_format', 'doc_id', 'cell_id', 'chembl_id', 'assay_type', 'tissue_id', 'assay_tax_id', 'assay_cell_type', 'assay_tissue', 'src_assay_id', 'description', 'assay_test_type', 'assay_category', 'assay_organism', 'assay_strain', 'assay_subcellular_fraction']","['CHEI', 'ASI', 'DI', 'ASTIS', 'TISI', 'ASTI', 'Ti', 'BFO', 'CONFISC', 'ASSTY', 'RELATY', 'CURAB', 'ASCT', 'CEI', 'SRI']",0.0,0.0,0.0
13647,ChEMBL,assays_both_0_1_ac4_ev,View-Unionable,31,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['assay_id', 'doc_id', 'description', 'assay_type', 'assay_test_type', 'assay_category', 'assay_organism', 'assay_tax_id', 'assay_strain', 'assay_tissue', 'assay_cell_type', 'assay_subcellular_fraction']","['assays_ASSI', 'assays_CHI', 'assays_TISI', 'assays_Ti', 'assays_BAFO', 'assays_CONSC', 'assays_RELATY', 'assays_CURAB', 'assays_CEI', 'assays_SI']",0.0,0.0,0.0
13655,ChEMBL,assays_both_0_30_ac3_ev,View-Unionable,31,"[1, 0, 1, 1, 0, 1, 0, 0, 0, 1, 0, 0, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['assay_id', 'assay_subcellular_fraction', 'assay_test_type', 'assay_type', 'tissue_id', 'assay_tax_id', 'doc_id', 'description', 'assay_category', 'assay_organism', 'assay_strain', 'assay_tissue', 'assay_cell_type', 'tid']","['ss_d', 'chmbl_d', 'tss_d', 'ss_tx_d', 'b_frmt', 'ss_tp', 'rltnshp_tp', 'cnfdnc_scr', 'crtd_b', 'ss_tst_tp', 'cll_d', 'src_d', 'ss_sbclllr_frctn']",0.0,0.0,0.0
13665,ChEMBL,assays_both_0_70_ac5_av,View-Unionable,31,"[1, 0, 1, 1, 1, 1, 1, 0, 1, 1, 0, 1, 0, 1, 1, 1, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['assay_id', 'src_id', 'assay_cell_type', 'confidence_score', 'assay_organism', 'assay_test_type', 'assay_category', 'assay_tax_id', 'tissue_id', 'cell_id', 'description', 'assay_tissue', 'variant_id', 'src_assay_id', 'assay_subcellular_fraction', 'bao_format', 'doc_id', 'assay_type', 'assay_strain']","['assays_ss_d', 'assays_chmbl_d', 'assays_dscrptn', 'assays_tss_d', 'assays_ss_tss', 'assays_ss_rgnsm', 'assays_ss_tx_d', 'assays_td', 'assays_b_frmt', 'assays_cnfdnc_scr', 'assays_rltnshp_tp', 'assays_ss_tst_tp', 'assays_crtd_b', 'assays_ss_cll_tp', 'assays_cll_d', 'assays_src_d', 'assays_ss_sbclllr_frctn']",0.0,0.0,0.0
13687,ChEMBL,assays_both_0_50_ac5_ev,View-Unionable,31,"[0, 1, 1, 1, 0, 0, 1, 1, 0, 1, 0, 0, 1, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['assay_id', 'confidence_score', 'variant_id', 'assay_category', 'tissue_id', 'assay_subcellular_fraction', 'assay_test_type', 'assay_organism', 'src_assay_id', 'src_id', 'relationship_type', 'doc_id', 'description', 'assay_type', 'assay_tax_id', 'assay_strain', 'assay_tissue']","['assays_chmbl_d', 'assays_ss_d', 'assays_tss_d', 'assays_ss_rgnsm', 'assays_td', 'assays_b_frmt', 'assays_cnfdnc_scr', 'assays_rltnshp_tp', 'assays_crtd_b', 'assays_ss_tst_tp', 'assays_ss_cll_tp', 'assays_cll_d', 'assays_src_d', 'assays_ss_sbclllr_frctn']",0.0,0.0,0.0
13696,ChEMBL,assays_both_0_1_ac4_av,View-Unionable,31,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['assay_id', 'doc_id', 'description', 'assay_type', 'assay_test_type', 'assay_category', 'assay_organism', 'assay_tax_id', 'assay_strain', 'assay_tissue', 'assay_cell_type', 'assay_subcellular_fraction']","['assays_CHEI', 'assays_ASI', 'assays_TII', 'assays_Ti', 'assays_BFOR', 'assays_CONFSCO', 'assays_RELATT', 'assays_CURAB', 'assays_CI', 'assays_SRI']",0.0,0.0,0.0
13716,ChEMBL,assays_both_0_50_ac4_av,View-Unionable,31,"[1, 0, 1, 0, 1, 1, 0, 1, 1, 1, 0, 1, 1, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]","['assay_id', 'curated_by', 'assay_organism', 'variant_id', 'assay_strain', 'doc_id', 'assay_category', 'assay_test_type', 'assay_subcellular_fraction', 'tid', 'assay_type', 'description', 'assay_tax_id', 'assay_tissue', 'assay_cell_type', 'relationship_type', 'confidence_score']","['assays_ASSI', 'assays_CHEI', 'assays_DI', 'assays_TII', 'assays_ASORGA', 'assays_T', 'assays_BAFO', 'assays_AST', 'assays_CURB', 'assays_ASSTTY', 'assays_CI', 'assays_ASSSTR', 'assays_ASSUBCELFRA', 'assays_SRI']",0.18181818181818182,0.1111111111111111,0.5
13717,ChEMBL,assays_both_0_1_ac3_av,View-Unionable,31,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['assay_id', 'doc_id', 'description', 'assay_type', 'assay_test_type', 'assay_category', 'assay_organism', 'assay_tax_id', 'assay_strain', 'assay_tissue', 'assay_cell_type', 'assay_subcellular_fraction']","['chmbl_d', 'ss_d', 'tss_d', 'td', 'b_frmt', 'rltnshp_tp', 'cnfdnc_scr', 'crtd_b', 'cll_d', 'src_d']",0.0,0.0,0.0
13718,ChEMBL,assays_both_0_50_ac1_av,View-Unionable,31,"[1, 1, 1, 0, 1, 1, 0, 0, 0, 1, 1, 1, 0, 1, 0]","[1, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0]","['assay_id', 'src_id', 'relationship_type', 'assay_test_type', 'assay_tax_id', 'src_assay_id', 'curated_by', 'chembl_id', 'doc_id', 'assay_organism', 'variant_id', 'description', 'assay_type', 'assay_category', 'assay_strain', 'assay_tissue', 'assay_cell_type']","['assays_assay_id', 'assays_chembl_id', 'assays_doc_id', 'assays_tissue_id', 'assays_assay_organism', 'assays_assay_tax_id', 'assays_tid', 'assays_bao_format', 'assays_confidence_score', 'assays_relationship_type', 'assays_assay_test_type', 'assays_curated_by', 'assays_cell_id', 'assays_src_id', 'assays_assay_subcellular_fraction']",0.5,0.4444444444444444,0.5714285714285714
13719,ChEMBL,assays_both_0_70_ac4_av,View-Unionable,31,"[1, 1, 1, 1, 0, 1, 1, 1, 0, 1, 1, 0, 1, 1, 1, 0, 1, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['assay_id', 'doc_id', 'assay_type', 'assay_cell_type', 'curated_by', 'chembl_id', 'assay_test_type', 'tissue_id', 'tid', 'src_assay_id', 'src_id', 'variant_id', 'relationship_type', 'description', 'assay_organism', 'assay_subcellular_fraction', 'assay_category', 'assay_tax_id', 'assay_strain']","['assays_ASI', 'assays_CHEI', 'assays_Descri', 'assays_DOI', 'assays_ASTI', 'assays_TII', 'assays_ASSOR', 'assays_Ti', 'assays_BFOR', 'assays_RELATTY', 'assays_ASST', 'assays_CONFSC', 'assays_CURAB', 'assays_ASTTY', 'assays_ASSCT', 'assays_CEI', 'assays_SRI', 'assays_ASSSUBFRA']",0.0,0.0,0.0
13740,ChEMBL,assays_both_0_70_ac1_av,View-Unionable,31,"[1, 1, 1, 1, 0, 0, 1, 1, 1, 1, 1, 0, 1, 1, 1, 0, 1]","[0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 1, 0, 1]","['assay_id', 'assay_test_type', 'src_id', 'confidence_score', 'cell_id', 'assay_cell_type', 'assay_tissue', 'chembl_id', 'variant_id', 'tid', 'tissue_id', 'assay_strain', 'assay_category', 'src_assay_id', 'relationship_type', 'bao_format', 'doc_id', 'description', 'assay_type']","['assays_chembl_id', 'assays_assay_id', 'assays_assay_tissue', 'assays_tissue_id', 'assays_assay_tax_id', 'assays_assay_organism', 'assays_tid', 'assays_bao_format', 'assays_confidence_score', 'assays_relationship_type', 'assays_assay_test_type', 'assays_curated_by', 'assays_assay_cell_type', 'assays_cell_id', 'assays_assay_strain', 'assays_assay_subcellular_fraction', 'assays_src_id']",0.7619047619047619,0.6153846153846154,1.0
13742,ChEMBL,assays_both_0_70_ac3_av,View-Unionable,31,"[1, 1, 1, 1, 1, 0, 0, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1]","[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['assay_id', 'tissue_id', 'bao_format', 'variant_id', 'relationship_type', 'curated_by', 'assay_strain', 'assay_cell_type', 'cell_id', 'src_id', 'assay_tissue', 'tid', 'assay_test_type', 'doc_id', 'assay_subcellular_fraction', 'chembl_id', 'description', 'assay_type', 'assay_category']","['chmbl_d', 'ss_d', 'dc_d', 'ss_tss', 'tss_d', 'ss_rgnsm', 'ss_tx_d', 'td', 'b_frmt', 'rltnshp_tp', 'cnfdnc_scr', 'ss_tst_tp', 'crtd_b', 'cll_d', 'ss_cll_tp', 'ss_sbclllr_frctn', 'ss_strn', 'src_d']",0.125,0.06666666666666667,1.0
13763,ChEMBL,assays_both_0_30_ac5_av,View-Unionable,31,"[0, 1, 1, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['assay_id', 'assay_strain', 'variant_id', 'assay_tissue', 'tid', 'src_assay_id', 'doc_id', 'description', 'assay_type', 'assay_test_type', 'assay_category', 'assay_organism', 'assay_tax_id', 'assay_cell_type']","['assays_chmbl_d', 'assays_ss_d', 'assays_ss_tss', 'assays_tss_d', 'assays_td', 'assays_b_frmt', 'assays_rltnshp_tp', 'assays_cnfdnc_scr', 'assays_crtd_b', 'assays_cll_d', 'assays_ss_strn', 'assays_ss_sbclllr_frctn', 'assays_src_d']",0.4,0.25,1.0
13778,ChEMBL,assays_both_0_70_ec_ev,View-Unionable,31,"[1, 0, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1]","[1, 0, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 0, 1]","['assay_id', 'assay_test_type', 'tissue_id', 'tid', 'assay_tax_id', 'curated_by', 'src_id', 'assay_tissue', 'assay_type', 'cell_id', 'description', 'assay_subcellular_fraction', 'assay_category', 'bao_format', 'relationship_type', 'assay_strain', 'doc_id', 'assay_organism', 'assay_cell_type']","['assay_id', 'chembl_id', 'description', 'tissue_id', 'assay_tissue', 'assay_tax_id', 'tid', 'bao_format', 'assay_type', 'confidence_score', 'relationship_type', 'curated_by', 'assay_test_type', 'cell_id', 'assay_subcellular_fraction', 'src_id', 'assay_strain']",0.967741935483871,1.0,0.9375
