,Category of dataset,dataset,relation,Configuration_Num,y_true,y_pred,Sc1,Sc2,execution_time,F1_score,recall,precision
25036,OpenData,miller2_both_50_1_ac3_ev,Joinable,58.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]","[0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['Fiscal year', 'Project number', 'Status', 'Maximum CIDA contribution (project-level)', 'Branch ID', 'Branch name', 'Division ID', 'Division name', 'Section ID', 'Section name', 'Regional program (marker)', 'Fund centre ID', 'Fund centre name', 'Untied amount(Project-level budget)', 'FSTC percent', 'IRTC percent', 'CFLI (marker)', 'CIDA business delivery model (old)', 'Programming process (new)', 'Bilateral aid (international marker)', 'PBA type', 'Enviromental sustainability (marker)', 'Climate change adaptation (marker)', 'Climate change mitigation (marker)', 'Desertification (marker)', 'Participatory development and good governance']","['mntspnt', 'rgnstnd', 'rgnstnnm', 'cntrrgnnm', 'cntrrgnd', 'prjctbrwsrcntrd', 'sctrnm', 'sctrd', 'rgnstnsb-clss', 'rgnstnclss', 'rgnstntp', 'cntnntd', 'cntnntnm', 'bdvrst(mrkr)', 'chldrnsss(mrkr)', 'ndgnssss(mrkr)', 'knwldgfrdvlpmnt(mrkr)', 'trddvlpmnt(mrkr)', 'thsss(mrkr)', 'ctstlfrdvlpmnt(mrkr)', 'gndrqlt(mrkr)', 'dsbltsss(mrkr)', 'rbnsss(mrkr)', 'cntrrgnprcnt', 'sctrprcnt', 'fsclr']",0 days 00:03:24.171507,0.0,0.0,0.0
25090,OpenData,miller2_both_50_70_ac1_ev,Joinable,58.0,"[0, 1, 1, 0, 1, 1, 0, 1, 0, 0, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 1, 0, 1, 1, 0]","['Fiscal year', 'Section ID', 'CountryRegion name', 'Organisation name', 'Knowledge for development (marker)', 'Trade development (marker)', 'Organisation class', 'CountryRegion percent', 'Youth issues (marker)', 'Continent ID', 'Bilateral aid (international marker)', 'CFLI (marker)', 'Branch name', 'Regional program (marker)', 'Urban issues (marker)', 'PBA type', 'Desertification (marker)', 'Maximum CIDA contribution (project-level)', 'Children issues (marker)', 'Division ID', 'Continent name', 'Status', 'Project number', 'CIDA business delivery model (old)', 'Division name', 'Project Browser country ID', 'Branch ID', 'Sector percent', 'Participatory development and good governance', 'Organisation type', 'Disability issues (marker)', 'Gender equality (marker)', 'Section name', 'Biodiversity (marker)', 'Programming process (new)', 'Fund centre ID', 'Fund centre name', 'Untied amount(Project-level budget)', 'FSTC percent', 'IRTC percent', 'Enviromental sustainability (marker)', 'Climate change adaptation (marker)', 'Climate change mitigation (marker)']","['miller2_AmountSpent', 'miller2_ProjectNumber', 'miller2_MaximumCIDAContribution(project-level)', 'miller2_OrganisationID', 'miller2_OrganisationName', 'miller2_CountryRegionName', 'miller2_CountryRegionID', 'miller2_ProjectBrowserCountryID', 'miller2_SectorID', 'miller2_SectorName', 'miller2_SectionName', 'miller2_SectionID', 'miller2_OrganisationSub-class', 'miller2_DivisionID', 'miller2_DivisionName', 'miller2_BranchName', 'miller2_BranchID', 'miller2_ContinentName', 'miller2_OrganisationClass', 'miller2_ContinentID', 'miller2_OrganisationType', 'miller2_PBAType', 'miller2_UrbanIssues(marker)', 'miller2_Biodiversity(marker)', 'miller2_IndigenousIssues(marker)', 'miller2_ICTAsAToolForDevelopment(marker)', 'miller2_KnowledgeForDevelopment(marker)', 'miller2_DisabilityIssues(marker)', 'miller2_GenderEquality(marker)', 'miller2_Desertification(marker)', 'miller2_TradeDevelopment(marker)', 'miller2_YouthIssues(marker)', 'miller2_ParticipatoryDevelopmentAndGoodGovernance', 'miller2_CIDABusinessDeliveryModel(old)', 'miller2_ChildrenIssues(marker)', 'miller2_Status', 'miller2_SectorPercent', 'miller2_CFLI(marker)', 'miller2_BilateralAid(internationalMarker)', 'miller2_RegionalProgram(marker)', 'miller2_CountryRegionPercent', 'miller2_ProgrammingProcess(new)', 'miller2_FiscalYear']",,0.58,0.43,0.88
25092,OpenData,miller2_both_50_1_ac1_ev,Joinable,58.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0]","['Fiscal year', 'Project number', 'Status', 'Maximum CIDA contribution (project-level)', 'Branch ID', 'Branch name', 'Division ID', 'Division name', 'Section ID', 'Section name', 'Regional program (marker)', 'Fund centre ID', 'Fund centre name', 'Untied amount(Project-level budget)', 'FSTC percent', 'IRTC percent', 'CFLI (marker)', 'CIDA business delivery model (old)', 'Programming process (new)', 'Bilateral aid (international marker)', 'PBA type', 'Enviromental sustainability (marker)', 'Climate change adaptation (marker)', 'Climate change mitigation (marker)', 'Desertification (marker)', 'Participatory development and good governance']","['miller2_AmountSpent', 'miller2_OrganisationID', 'miller2_OrganisationName', 'miller2_CountryRegionName', 'miller2_CountryRegionID', 'miller2_ProjectBrowserCountryID', 'miller2_SectorName', 'miller2_SectorID', 'miller2_OrganisationSub-class', 'miller2_OrganisationClass', 'miller2_ContinentID', 'miller2_ICTAsAToolForDevelopment(marker)', 'miller2_ContinentName', 'miller2_OrganisationType', 'miller2_GenderEquality(marker)', 'miller2_KnowledgeForDevelopment(marker)', 'miller2_DisabilityIssues(marker)', 'miller2_IndigenousIssues(marker)', 'miller2_UrbanIssues(marker)', 'miller2_ChildrenIssues(marker)', 'miller2_TradeDevelopment(marker)', 'miller2_Biodiversity(marker)', 'miller2_YouthIssues(marker)', 'miller2_FiscalYear', 'miller2_SectorPercent', 'miller2_CountryRegionPercent']",,0.0,0.0,0.0
25108,OpenData,miller2_vertical_50_ac3_ev,Joinable,58.0,"[0, 1, 0, 0, 1, 1, 1, 0, 0, 0, 1, 1, 1, 1, 1, 0, 0, 0, 1, 1, 1, 0, 0, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1]","[0, 0, 1, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['Fiscal year', 'Bilateral aid (international marker)', 'CountryRegion percent', 'Youth issues (marker)', 'CountryRegion ID', 'Climate change mitigation (marker)', 'Branch name', 'Participatory development and good governance', 'Enviromental sustainability (marker)', 'ICT as a tool for development (marker)', 'Disability issues (marker)', 'Organisation sub-class', 'Division ID', 'CFLI (marker)', 'Knowledge for development (marker)', 'Project number', 'Division name', 'Status', 'Desertification (marker)', 'CIDA business delivery model (old)', 'CountryRegion name', 'Biodiversity (marker)', 'Branch ID', 'Organisation type', 'Fund centre ID', 'Maximum CIDA contribution (project-level)', 'Section ID', 'Section name', 'Regional program (marker)', 'Fund centre name', 'Untied amount(Project-level budget)', 'FSTC percent', 'IRTC percent', 'Programming process (new)', 'PBA type', 'Climate change adaptation (marker)', 'Trade development (marker)', 'Urban issues (marker)']","['mntspnt', 'prjctnmbr', 'rgnstnd', 'rgnstnnm', 'cntrrgnnm', 'fndcntrd', 'cntrrgnd', 'prjctbrwsrcntrd', 'sctrd', 'sctrnm', 'rgnstnsb-clss', 'dvsnnm', 'dvsnd', 'brnchd', 'brnchnm', 'cntnntnm', 'rgnstnclss', 'cntnntd', 'rgnstntp', 'dsbltsss(mrkr)', 'knwldgfrdvlpmnt(mrkr)', 'chldrnsss(mrkr)', 'gndrqlt(mrkr)', 'prtcptrdvlpmntndgdgvrnnc', 'dsrtfctn(mrkr)', 'bdvrst(mrkr)', 'ndgnssss(mrkr)', 'clmtchngmtgtn(mrkr)', 'ctstlfrdvlpmnt(mrkr)', 'thsss(mrkr)', 'stts', 'cdbsnssdlvrmdl(ld)', 'nvrmntlsstnblt(mrkr)', 'cfl(mrkr)', 'sctrprcnt', 'bltrld(ntrntnlmrkr)', 'cntrrgnprcnt', 'fsclr']",,0.14,0.08,0.5
25144,OpenData,miller2_vertical_1_ac3_ev,Joinable,58.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]","[0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['Fiscal year', 'Project number', 'Status', 'Maximum CIDA contribution (project-level)', 'Branch ID', 'Branch name', 'Division ID', 'Division name', 'Section ID', 'Section name', 'Regional program (marker)', 'Fund centre ID', 'Fund centre name', 'Untied amount(Project-level budget)', 'FSTC percent', 'IRTC percent', 'CFLI (marker)', 'CIDA business delivery model (old)', 'Programming process (new)', 'Bilateral aid (international marker)', 'PBA type', 'Enviromental sustainability (marker)', 'Climate change adaptation (marker)', 'Climate change mitigation (marker)', 'Desertification (marker)', 'Participatory development and good governance']","['mntspnt', 'rgnstnnm', 'rgnstnd', 'cntrrgnnm', 'cntrrgnd', 'prjctbrwsrcntrd', 'sctrd', 'sctrnm', 'rgnstnsb-clss', 'rgnstnclss', 'cntnntd', 'cntnntnm', 'rgnstntp', 'thsss(mrkr)', 'rbnsss(mrkr)', 'chldrnsss(mrkr)', 'gndrqlt(mrkr)', 'trddvlpmnt(mrkr)', 'ndgnssss(mrkr)', 'ctstlfrdvlpmnt(mrkr)', 'knwldgfrdvlpmnt(mrkr)', 'dsbltsss(mrkr)', 'bdvrst(mrkr)', 'cntrrgnprcnt', 'sctrprcnt', 'fsclr']",0 days 00:04:27.256453,0.0,0.0,0.0
25151,OpenData,miller2_both_50_30_ac2_ev,Joinable,58.0,"[0, 1, 1, 1, 0, 0, 1, 1, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 1, 1]","[0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 0, 1, 0, 0, 0]","['Fiscal year', 'Sector name', 'CIDA business delivery model (old)', 'Indigenous issues (marker)', 'CountryRegion name', 'Programming process (new)', 'Section name', 'Organisation ID', 'Organisation sub-class', 'Fund centre name', 'Fund centre ID', 'Untied amount(Project-level budget)', 'Organisation name', 'Desertification (marker)', 'Biodiversity (marker)', 'Project number', 'Status', 'Maximum CIDA contribution (project-level)', 'Branch ID', 'Branch name', 'Division ID', 'Division name', 'Section ID', 'Regional program (marker)', 'FSTC percent', 'IRTC percent', 'CFLI (marker)', 'Bilateral aid (international marker)', 'PBA type', 'Enviromental sustainability (marker)', 'Climate change adaptation (marker)', 'Climate change mitigation (marker)', 'Participatory development and good governance']","['AmoSp', 'UntAmPrBu', 'OrganiID', 'OrgN', 'CounRegID', 'ProjBroCoID', 'CounRegNa', 'SecNa', 'SeID', 'FCeID', 'FCeN', 'SecN', 'OrganiS', 'OrganiCl', 'TraDev', 'OrgaT', 'ConNa', 'ContiID', 'Biodi', 'Deserti', 'DisaIs', 'ICTAAToFoDevelo', 'UrIs', 'GeEq', 'YoIs', 'KnowlFDev', 'IndiIss', 'ChIs', 'CIDABuDeliMo', 'CouRePerc', 'SePe', 'ProgrPro', 'FisY']",,0.28,0.27,0.29
25163,OpenData,miller2_both_50_70_ac3_ev,Joinable,58.0,"[1, 1, 1, 1, 1, 0, 0, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 1, 1, 0, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1]","[0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['Fiscal year', 'Section name', 'Youth issues (marker)', 'Urban issues (marker)', 'Status', 'Disability issues (marker)', 'Division ID', 'Trade development (marker)', 'Maximum CIDA contribution (project-level)', 'Children issues (marker)', 'Organisation name', 'Organisation ID', 'CountryRegion percent', 'Continent ID', 'Programming process (new)', 'Climate change adaptation (marker)', 'CIDA business delivery model (old)', 'Branch ID', 'Amount spent', 'Fund centre name', 'Gender equality (marker)', 'Biodiversity (marker)', 'Section ID', 'Knowledge for development (marker)', 'Sector percent', 'CountryRegion name', 'Project number', 'Sector ID', 'Organisation sub-class', 'Continent name', 'Fund centre ID', 'ICT as a tool for development (marker)', 'Desertification (marker)', 'Branch name', 'Organisation type', 'Division name', 'Regional program (marker)', 'Untied amount(Project-level budget)', 'FSTC percent', 'IRTC percent', 'CFLI (marker)', 'Bilateral aid (international marker)', 'PBA type']","['mntspnt', 'prjctnmbr', 'mxmmcdcntrbtn(prjct-lvl)', 'rgnstnd', 'rgnstnnm', 'cntrrgnd', 'prjctbrwsrcntrd', 'cntrrgnnm', 'sctrd', 'sctrnm', 'fndcntrd', 'fndcntrnm', 'sctnnm', 'sctnd', 'rgnstnsb-clss', 'dvsnd', 'brnchd', 'brnchnm', 'rgnstnclss', 'rgnstntp', 'cntnntd', 'ctstlfrdvlpmnt(mrkr)', 'stts', 'dsrtfctn(mrkr)', 'cntnntnm', 'clmtchngdpttn(mrkr)', 'chldrnsss(mrkr)', 'prtcptrdvlpmntndgdgvrnnc', 'ndgnssss(mrkr)', 'gndrqlt(mrkr)', 'rbnsss(mrkr)', 'clmtchngmtgtn(mrkr)', 'bdvrst(mrkr)', 'thsss(mrkr)', 'knwldgfrdvlpmnt(mrkr)', 'cdbsnssdlvrmdl(ld)', 'trddvlpmnt(mrkr)', 'dsbltsss(mrkr)', 'nvrmntlsstnblt(mrkr)', 'cntrrgnprcnt', 'sctrprcnt', 'fsclr', 'prgrmmngprcss(nw)']",,0.25,0.14,1.0
25182,OpenData,miller2_both_50_70_ac4_ev,Joinable,58.0,"[1, 1, 1, 1, 1, 0, 0, 1, 0, 0, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['Fiscal year', 'Division name', 'CFLI (marker)', 'Maximum CIDA contribution (project-level)', 'Youth issues (marker)', 'Section name', 'Fund centre ID', 'ICT as a tool for development (marker)', 'Bilateral aid (international marker)', 'Urban issues (marker)', 'Status', 'Amount spent', 'Knowledge for development (marker)', 'Disability issues (marker)', 'FSTC percent', 'Section ID', 'Branch name', 'Sector ID', 'Branch ID', 'Programming process (new)', 'Biodiversity (marker)', 'Desertification (marker)', 'Continent name', 'Continent ID', 'CountryRegion percent', 'Sector percent', 'Organisation sub-class', 'Regional program (marker)', 'Untied amount(Project-level budget)', 'Enviromental sustainability (marker)', 'Project number', 'Project Browser country ID', 'Fund centre name', 'Organisation type', 'Organisation ID', 'Division ID', 'IRTC percent', 'CIDA business delivery model (old)', 'PBA type', 'Climate change adaptation (marker)', 'Climate change mitigation (marker)', 'Participatory development and good governance', 'Trade development (marker)']","['miller2_AmSpe', 'miller2_ProjNum', 'miller2_MaxiCIDACon', 'miller2_UntAmoProBu', 'miller2_OrganID', 'miller2_OrgN', 'miller2_CoRegN', 'miller2_PrBrCouID', 'miller2_CouReID', 'miller2_SecN', 'miller2_FCeN', 'miller2_FCeID', 'miller2_SecID', 'miller2_SeN', 'miller2_OrgaS', 'miller2_DivNa', 'miller2_OrgaCla', 'miller2_BraNa', 'miller2_OrganTy', 'miller2_BrID', 'miller2_ContNa', 'miller2_ContiID', 'miller2_Biod', 'miller2_YouIs', 'miller2_DisaIs', 'miller2_ChilIss', 'miller2_ICTAAToFDevel', 'miller2_KnowlFDeve', 'miller2_IndiIss', 'miller2_GeEqu', 'miller2_Desert', 'miller2_UrbIss', 'miller2_Sta', 'miller2_EnvSust', 'miller2_BilaAiMa', 'miller2_SePerc', 'miller2_CoRePerc', 'miller2_FSTCPe', 'miller2_RegiProg', 'miller2_CFLI', 'miller2_ProgProc', 'miller2_FisYe']",0 days 00:06:46.295889,0.0,0.0,0.0
25221,OpenData,miller2_vertical_70_ac2_ev,Joinable,59.0,"[1, 1, 1, 1, 1, 0, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 0, 1, 0, 1, 1, 1, 0, 1, 1, 1, 1, 0, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1]","[0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 1, 0, 1, 0]","['Fiscal year', 'IRTC percent', 'FSTC percent', 'Indigenous issues (marker)', 'Climate change mitigation (marker)', 'Youth issues (marker)', 'Branch name', 'Continent ID', 'Programming process (new)', 'Regional program (marker)', 'Organisation sub-class', 'CIDA business delivery model (old)', 'Sector percent', 'Untied amount(Project-level budget)', 'ICT as a tool for development (marker)', 'Section name', 'Knowledge for development (marker)', 'Desertification (marker)', 'Continent name', 'Disability issues (marker)', 'Children issues (marker)', 'CountryRegion percent', 'Fund centre name', 'Trade development (marker)', 'PBA type', 'Gender equality (marker)', 'Project Browser country ID', 'Division ID', 'Organisation name', 'CFLI (marker)', 'CountryRegion name', 'Organisation ID', 'Organisation class', 'Sector name', 'Amount spent', 'Project number', 'Status', 'Maximum CIDA contribution (project-level)', 'Branch ID', 'Division name', 'Section ID', 'Fund centre ID', 'Bilateral aid (international marker)']","['AmoSp', 'UnAmoProjBud', 'OrgaID', 'OrganN', 'CouReN', 'CouReID', 'FCenNa', 'ProjBrCoID', 'SecID', 'SeNa', 'SeN', 'OrgSu', 'DivID', 'BraN', 'OrgCl', 'PBATy', 'OrgaT', 'ConNa', 'Bio', 'ConID', 'IndigIs', 'YouIss', 'UrbIss', 'TraDevelo', 'ChilIs', 'CliChMit', 'ICTAAToFDevelo', 'EnvSustain', 'GenEq', 'ParticiDeveloAnGoGover', 'SePer', 'Deser', 'KnoFDeve', 'CFLI', 'DisabIs', 'CIDABuDeliMo', 'IRTCPer', 'RePr', 'CliChAda', 'FSTCPerc', 'CoRegPe', 'PrograPr', 'FisYe']",,0.64,0.54,0.79
25228,OpenData,miller2_both_50_50_ac1_ev,Joinable,59.0,"[0, 1, 0, 1, 1, 0, 0, 1, 1, 1, 1, 0, 1, 1, 1, 1, 0, 0, 1, 1, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1]","[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 1, 0, 0, 1, 1, 1, 0, 1, 1, 0, 1, 0, 0, 0, 0]","['Fiscal year', 'Division ID', 'CountryRegion name', 'Climate change adaptation (marker)', 'Desertification (marker)', 'PBA type', 'Indigenous issues (marker)', 'Organisation ID', 'Fund centre ID', 'Status', 'Maximum CIDA contribution (project-level)', 'Organisation class', 'Sector ID', 'Climate change mitigation (marker)', 'IRTC percent', 'Continent name', 'Disability issues (marker)', 'Section ID', 'Enviromental sustainability (marker)', 'CountryRegion percent', 'Regional program (marker)', 'Division name', 'Sector name', 'Branch ID', 'CFLI (marker)', 'Project number', 'Branch name', 'Section name', 'Fund centre name', 'Untied amount(Project-level budget)', 'FSTC percent', 'CIDA business delivery model (old)', 'Programming process (new)', 'Bilateral aid (international marker)', 'Participatory development and good governance', 'Trade development (marker)', 'Biodiversity (marker)', 'Urban issues (marker)']","['miller2_AmountSpent', 'miller2_MaximumCIDAContribution(project-level)', 'miller2_OrganisationName', 'miller2_OrganisationID', 'miller2_CountryRegionName', 'miller2_ProjectBrowserCountryID', 'miller2_CountryRegionID', 'miller2_SectorName', 'miller2_SectorID', 'miller2_FundCentreID', 'miller2_SectionID', 'miller2_OrganisationSub-class', 'miller2_DivisionID', 'miller2_DivisionName', 'miller2_BranchID', 'miller2_OrganisationClass', 'miller2_ChildrenIssues(marker)', 'miller2_OrganisationType', 'miller2_PBAType', 'miller2_ContinentName', 'miller2_ContinentID', 'miller2_DisabilityIssues(marker)', 'miller2_ClimateChangeMitigation(marker)', 'miller2_IndigenousIssues(marker)', 'miller2_YouthIssues(marker)', 'miller2_GenderEquality(marker)', 'miller2_KnowledgeForDevelopment(marker)', 'miller2_ICTAsAToolForDevelopment(marker)', 'miller2_Desertification(marker)', 'miller2_Status', 'miller2_ClimateChangeAdaptation(marker)', 'miller2_EnviromentalSustainability(marker)', 'miller2_CFLI(marker)', 'miller2_RegionalProgram(marker)', 'miller2_CountryRegionPercent', 'miller2_SectorPercent', 'miller2_IRTCPercent', 'miller2_FiscalYear']",,0.43,0.32,0.67
25265,OpenData,miller2_vertical_30_ac3_ev,Joinable,59.0,"[0, 1, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0, 1, 1, 1, 0, 1, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 1, 0, 1, 0, 1, 1]","[0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1]","['Fiscal year', 'Section ID', 'Indigenous issues (marker)', 'Trade development (marker)', 'CountryRegion percent', 'CountryRegion name', 'Branch ID', 'Organisation class', 'Gender equality (marker)', 'Organisation type', 'Youth issues (marker)', 'CIDA business delivery model (old)', 'Status', 'Project number', 'Untied amount(Project-level budget)', 'Maximum CIDA contribution (project-level)', 'Branch name', 'Division ID', 'Division name', 'Section name', 'Regional program (marker)', 'Fund centre ID', 'Fund centre name', 'FSTC percent', 'IRTC percent', 'CFLI (marker)', 'Programming process (new)', 'Bilateral aid (international marker)', 'PBA type', 'Enviromental sustainability (marker)', 'Climate change adaptation (marker)', 'Climate change mitigation (marker)', 'Desertification (marker)']","['mntspnt', 'prjctnmbr', 'ntdmnt(prjct-lvlbdgt)', 'rgnstnd', 'rgnstnnm', 'cntrrgnnm', 'cntrrgnd', 'prjctbrwsrcntrd', 'sctrnm', 'sctrd', 'sctnd', 'rgnstnsb-clss', 'brnchd', 'rgnstntp', 'rgnstnclss', 'cntnntd', 'trddvlpmnt(mrkr)', 'bdvrst(mrkr)', 'cntnntnm', 'gndrqlt(mrkr)', 'prtcptrdvlpmntndgdgvrnnc', 'rbnsss(mrkr)', 'ndgnssss(mrkr)', 'knwldgfrdvlpmnt(mrkr)', 'dsbltsss(mrkr)', 'ctstlfrdvlpmnt(mrkr)', 'cdbsnssdlvrmdl(ld)', 'stts', 'chldrnsss(mrkr)', 'thsss(mrkr)', 'sctrprcnt', 'cntrrgnprcnt', 'fsclr']",,0.3,0.2,0.6
25270,OpenData,miller2_both_50_70_ac3_ev,Joinable,59.0,"[1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 0, 1, 1, 0, 1, 0, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1]","[0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]","['Fiscal year', 'Section name', 'Youth issues (marker)', 'Urban issues (marker)', 'Status', 'Disability issues (marker)', 'Division ID', 'Trade development (marker)', 'Maximum CIDA contribution (project-level)', 'Children issues (marker)', 'Organisation name', 'Organisation ID', 'CountryRegion percent', 'Continent ID', 'Programming process (new)', 'Climate change adaptation (marker)', 'CIDA business delivery model (old)', 'Branch ID', 'Amount spent', 'Fund centre name', 'Gender equality (marker)', 'Biodiversity (marker)', 'Section ID', 'Knowledge for development (marker)', 'Sector percent', 'CountryRegion name', 'Project number', 'Sector ID', 'Organisation sub-class', 'Continent name', 'Fund centre ID', 'ICT as a tool for development (marker)', 'Desertification (marker)', 'Branch name', 'Organisation type', 'Division name', 'Regional program (marker)', 'Untied amount(Project-level budget)', 'FSTC percent', 'IRTC percent', 'CFLI (marker)', 'Bilateral aid (international marker)', 'PBA type']","['mntspnt', 'prjctnmbr', 'mxmmcdcntrbtn(prjct-lvl)', 'rgnstnd', 'rgnstnnm', 'cntrrgnnm', 'sctrd', 'cntrrgnd', 'sctrnm', 'prjctbrwsrcntrd', 'fndcntrd', 'fndcntrnm', 'sctnd', 'sctnnm', 'rgnstnsb-clss', 'dvsnd', 'brnchnm', 'brnchd', 'cntnntd', 'rgnstnclss', 'cntnntnm', 'dsrtfctn(mrkr)', 'ctstlfrdvlpmnt(mrkr)', 'gndrqlt(mrkr)', 'bdvrst(mrkr)', 'clmtchngmtgtn(mrkr)', 'rgnstntp', 'trddvlpmnt(mrkr)', 'prtcptrdvlpmntndgdgvrnnc', 'thsss(mrkr)', 'ndgnssss(mrkr)', 'rbnsss(mrkr)', 'chldrnsss(mrkr)', 'dsbltsss(mrkr)', 'stts', 'clmtchngdpttn(mrkr)', 'nvrmntlsstnblt(mrkr)', 'knwldgfrdvlpmnt(mrkr)', 'cdbsnssdlvrmdl(ld)', 'cntrrgnprcnt', 'sctrprcnt', 'fsclr', 'prgrmmngprcss(nw)']",,0.33,0.2,1.0
